timestamp,username,source_ip,destination_host,event_type,login_status,device_id,login_hour,privilege_level,new_device,mfa_event,process_name,failed_login_count,unique_host_count,unique_ip_count,login_frequency,remote_login,privilege_escalation,credential_access,scenario,label
2024-01-02 08:55:20,employee28,10.20.0.29,vpn-gateway,login,success,DEV-1028,8,user,0,push,NA,0,1,1,1,1,0,0,normal,0
2024-01-02 08:58:20,employee28,10.20.0.29,file-server-01,email_access,NA,DEV-1028,8,user,0,none,NA,0,2,1,1,0,0,0,normal,0
2024-01-02 08:58:30,employee19,10.20.0.20,file-server-01,email_access,NA,DEV-1019,8,user,0,none,NA,0,2,1,1,0,0,0,normal,0
2024-01-02 09:00:05,employee40,10.20.0.41,hr-portal,server_access,NA,DEV-1040,9,user,0,none,NA,0,1,1,1,0,0,0,normal,0
2024-01-02 09:00:41,employee07,10.20.0.8,mail-server-01,email_access,NA,DEV-1007,9,user,0,none,NA,0,2,1,2,0,0,0,normal,0
2024-01-02 09:01:06,employee25,10.20.0.26,file-server-01,email_access,NA,DEV-1025,9,user,0,none,NA,0,1,1,1,0,0,0,normal,0
2024-01-02 09:01:42,employee21,10.20.0.22,file-server-01,email_access,NA,DEV-1021,9,user,0,none,NA,0,2,1,3,0,0,0,normal,0
2024-01-02 09:03:38,employee37,10.20.0.38,vpn-gateway,logout,NA,DEV-1037,9,user,0,none,NA,0,2,1,1,1,0,0,normal,0
2024-01-02 09:04:20,employee30,10.20.0.31,vpn-gateway,login,success,DEV-1030,9,user,0,push,NA,0,1,1,1,1,0,0,normal,0
2024-01-02 09:04:24,employee02,10.20.0.3,vpn-gateway,login,success,DEV-1002,9,user,0,push,NA,0,1,1,1,1,0,0,normal,0
2024-01-02 09:04:33,employee11,10.20.0.12,vpn-gateway,logout,NA,DEV-1011,9,user,0,none,NA,0,2,1,1,1,0,0,normal,0
2024-01-02 09:06:42,employee08,10.20.0.9,vpn-gateway,login,success,DEV-1008,9,user,0,push,NA,0,1,1,1,1,0,0,normal,0
2024-01-02 09:07:06,employee25,10.20.0.26,file-server-01,file_access,NA,DEV-1025,9,user,0,none,NA,0,1,1,1,0,0,0,normal,0
2024-01-02 09:07:52,employee21,10.20.0.22,vpn-gateway,logout,NA,DEV-1021,9,user,0,none,NA,0,2,1,3,1,0,0,normal,0
2024-01-02 09:08:06,employee38,10.20.0.39,vpn-gateway,login,success,DEV-1038,9,user,0,push,NA,0,1,1,1,1,0,0,normal,0
2024-01-02 09:08:18,employee12,10.20.0.13,vpn-gateway,login,success,DEV-1012,9,user,0,push,NA,0,1,1,1,1,0,0,normal,0
2024-01-02 09:08:20,employee30,10.20.0.31,file-server-01,email_access,NA,DEV-1030,9,user,0,none,NA,0,2,1,1,0,0,0,normal,0
2024-01-02 09:08:24,employee13,10.20.0.14,hr-portal,file_access,NA,DEV-1013,9,user,0,none,NA,0,1,1,1,0,0,0,normal,0
2024-01-02 09:08:24,employee02,10.20.0.3,hr-portal,email_access,NA,DEV-1002,9,user,0,none,NA,0,2,1,1,0,0,0,normal,0
2024-01-02 09:08:47,employee17,10.20.0.18,vpn-gateway,login,success,DEV-1017,9,user,0,push,NA,0,1,1,1,1,0,0,normal,0
2024-01-02 09:11:17,employee31,10.20.0.32,vpn-gateway,login,success,DEV-1031,9,user,0,push,NA,0,1,1,1,1,0,0,normal,0
2024-01-02 09:12:20,employee28,10.20.0.29,mail-server-01,server_access,NA,DEV-1028,9,user,0,none,NA,0,2,1,1,0,0,0,normal,0
2024-01-02 09:12:20,employee35,10.20.0.36,vpn-gateway,logout,NA,DEV-1035,9,user,0,none,NA,0,1,1,1,1,0,0,normal,0
2024-01-02 09:12:33,employee27,10.20.0.28,vpn-gateway,login,success,DEV-1027,9,user,0,push,NA,0,1,1,1,1,0,0,normal,0
2024-01-02 09:15:26,employee21,10.20.0.22,vpn-gateway,logout,NA,DEV-1021,9,user,0,none,NA,0,2,1,3,1,0,0,normal,0
2024-01-02 09:18:05,employee40,10.20.0.41,hr-portal,server_access,NA,DEV-1040,9,user,0,none,NA,0,1,1,1,0,0,0,normal,0
2024-01-02 09:18:17,employee31,10.20.0.32,hr-portal,email_access,NA,DEV-1031,9,user,0,none,NA,0,2,1,1,0,0,0,normal,0
2024-01-02 09:18:21,employee30,10.20.0.31,vpn-gateway,login,success,DEV-1030,9,user,0,push,NA,0,2,1,2,1,0,0,normal,0
2024-01-02 09:18:22,employee05,10.20.0.6,vpn-gateway,logout,NA,DEV-1005,9,user,0,none,NA,0,1,1,1,1,0,0,normal,0
2024-01-02 09:19:24,employee02,10.20.0.3,file-server-01,server_access,NA,DEV-1002,9,user,0,none,NA,0,3,1,1,0,0,0,normal,0
2024-01-02 09:20:22,employee19,10.20.0.20,vpn-gateway,login,success,DEV-1019,9,user,0,push,NA,0,1,1,2,1,0,0,normal,0
2024-01-02 09:21:06,employee25,10.20.0.26,hr-portal,email_access,NA,DEV-1025,9,user,0,none,NA,0,2,1,1,0,0,0,normal,0
2024-01-02 09:21:42,employee21,10.20.0.22,vpn-gateway,logout,NA,DEV-1021,9,user,0,none,NA,0,1,1,3,1,0,0,normal,0
2024-01-02 09:22:03,employee26,10.20.0.27,vpn-gateway,login,success,DEV-1026,9,user,0,push,NA,0,1,1,1,1,0,0,normal,0
2024-01-02 09:22:41,employee07,10.20.0.8,hr-portal,email_access,NA,DEV-1007,9,user,0,none,NA,0,1,1,2,0,0,0,normal,0
2024-01-02 09:23:42,employee08,10.20.0.9,hr-portal,email_access,NA,DEV-1008,9,user,0,none,NA,0,1,1,1,0,0,0,normal,0
2024-01-02 09:25:16,employee33,10.20.0.34,vpn-gateway,login,success,DEV-1033,9,user,0,push,NA,0,1,1,1,1,0,0,normal,0
2024-01-02 09:25:30,employee19,10.20.0.20,vpn-gateway,logout,NA,DEV-1019,9,user,0,none,NA,0,1,1,2,1,0,0,normal,0
2024-01-02 09:25:55,admin05,10.30.0.5,vpn-gateway,login,success,DEV-2005,9,admin,0,push,NA,0,1,1,1,1,0,0,normal,0
2024-01-02 09:26:30,employee35,10.20.0.36,vpn-gateway,login,success,DEV-1035,9,user,0,push,NA,0,1,1,2,1,0,0,normal,0
2024-01-02 09:26:42,employee08,10.20.0.9,hr-portal,file_access,NA,DEV-1008,9,user,0,none,NA,0,1,1,1,0,0,0,normal,0
2024-01-02 09:27:47,employee17,10.20.0.18,file-server-01,email_access,NA,DEV-1017,9,user,0,none,NA,0,1,1,1,0,0,0,normal,0
2024-01-02 09:28:24,employee13,10.20.0.14,vpn-gateway,logout,NA,DEV-1013,9,user,0,none,NA,0,1,1,0,1,0,0,normal,0
2024-01-02 09:30:06,employee38,10.20.0.39,mail-server-01,file_access,NA,DEV-1038,9,user,0,none,NA,0,1,1,1,0,0,0,normal,0
2024-01-02 09:31:20,employee30,10.20.0.31,file-server-01,server_access,NA,DEV-1030,9,user,0,none,NA,0,2,1,2,0,0,0,normal,0
2024-01-02 09:32:18,employee12,10.20.0.13,hr-portal,email_access,NA,DEV-1012,9,user,0,none,NA,0,1,1,1,0,0,0,normal,0
2024-01-02 09:32:47,employee17,10.20.0.18,mail-server-01,server_access,NA,DEV-1017,9,user,0,none,NA,0,2,1,1,0,0,0,normal,0
2024-01-02 09:33:06,employee38,10.20.0.39,mail-server-01,file_access,NA,DEV-1038,9,user,0,none,NA,0,1,1,1,0,0,0,normal,0
2024-01-02 09:34:21,employee30,10.20.0.31,hr-portal,email_access,NA,DEV-1030,9,user,0,none,NA,0,2,1,2,0,0,0,normal,0
2024-01-02 09:34:33,employee27,10.20.0.28,mail-server-01,email_access,NA,DEV-1027,9,user,0,none,NA,0,1,1,1,0,0,0,normal,0
2024-01-02 09:35:41,employee07,10.20.0.8,vpn-gateway,logout,NA,DEV-1007,9,user,0,none,NA,0,2,1,1,1,0,0,normal,0
2024-01-02 09:35:55,admin05,10.30.0.5,app-server-01,email_access,NA,DEV-2005,9,admin,0,none,NA,0,2,1,1,0,0,0,normal,0
2024-01-02 09:36:05,employee40,10.20.0.41,vpn-gateway,logout,NA,DEV-1040,9,user,0,none,NA,0,1,1,1,1,0,0,normal,0
2024-01-02 09:36:06,employee38,10.20.0.39,file-server-01,file_access,NA,DEV-1038,9,user,0,none,NA,0,2,1,1,0,0,0,normal,0
2024-01-02 09:36:20,employee28,10.20.0.29,vpn-gateway,logout,NA,DEV-1028,9,user,0,none,NA,0,1,1,1,1,0,0,normal,0
2024-01-02 09:37:19,employee26,10.20.0.27,vpn-gateway,login,success,DEV-1026,9,user,0,push,NA,0,1,1,2,1,0,0,normal,0
2024-01-02 09:42:17,employee31,10.20.0.32,hr-portal,server_access,NA,DEV-1031,9,user,0,none,NA,0,1,1,1,0,0,0,normal,0
2024-01-02 09:42:19,employee35,10.20.0.36,vpn-gateway,login,success,DEV-1035,9,user,0,push,NA,0,1,1,3,1,0,0,normal,0
2024-01-02 09:42:24,employee02,10.20.0.3,hr-portal,file_access,NA,DEV-1002,9,user,0,none,NA,0,1,1,1,0,0,0,normal,0
2024-01-02 09:42:55,admin05,10.30.0.5,backup-server-01,file_access,NA,DEV-2005,9,admin,0,none,NA,0,2,1,1,0,0,0,normal,0
2024-01-02 09:43:06,employee38,10.20.0.39,vpn-gateway,logout,NA,DEV-1038,9,user,0,none,NA,0,3,1,1,1,0,0,normal,0
2024-01-02 09:43:19,employee26,10.20.0.27,file-server-01,email_access,NA,DEV-1026,9,user,0,none,NA,0,2,1,2,0,0,0,normal,0
2024-01-02 09:43:22,employee19,10.20.0.20,file-server-01,server_access,NA,DEV-1019,9,user,0,none,NA,0,1,1,1,0,0,0,normal,0
2024-01-02 09:43:23,employee36,10.20.0.37,vpn-gateway,login,success,DEV-1036,9,user,0,push,NA,0,1,1,1,1,0,0,normal,0
2024-01-02 09:44:30,employee35,10.20.0.36,hr-portal,file_access,NA,DEV-1035,9,user,0,none,NA,0,2,1,3,0,0,0,normal,0
2024-01-02 09:46:03,employee26,10.20.0.27,hr-portal,email_access,NA,DEV-1026,9,user,0,none,NA,0,3,1,2,0,0,0,normal,0
2024-01-02 09:46:16,employee33,10.20.0.34,mail-server-01,email_access,NA,DEV-1033,9,user,0,none,NA,0,1,1,1,0,0,0,normal,0
2024-01-02 09:46:18,employee12,10.20.0.13,hr-portal,email_access,NA,DEV-1012,9,user,0,none,NA,0,1,1,1,0,0,0,normal,0
2024-01-02 09:47:42,employee08,10.20.0.9,vpn-gateway,logout,NA,DEV-1008,9,user,0,none,NA,0,1,1,1,1,0,0,normal,0
2024-01-02 09:48:06,employee25,10.20.0.26,vpn-gateway,logout,NA,DEV-1025,9,user,0,none,NA,0,1,1,0,1,0,0,normal,0
2024-01-02 09:48:17,employee31,10.20.0.32,vpn-gateway,logout,NA,DEV-1031,9,user,0,none,NA,0,2,1,1,1,0,0,normal,0
2024-01-02 09:49:22,employee06,10.20.0.7,vpn-gateway,login,success,DEV-1006,9,user,0,push,NA,0,1,1,1,1,0,0,normal,0
2024-01-02 09:50:22,employee19,10.20.0.20,hr-portal,server_access,NA,DEV-1019,9,user,0,none,NA,0,2,1,1,0,0,0,normal,0
2024-01-02 09:51:23,employee36,10.20.0.37,file-server-01,email_access,NA,DEV-1036,9,user,0,none,NA,0,2,1,1,0,0,0,normal,0
2024-01-02 09:51:33,employee27,10.20.0.28,file-server-01,file_access,NA,DEV-1027,9,user,0,none,NA,0,1,1,1,0,0,0,normal,0
2024-01-02 09:52:03,employee26,10.20.0.27,hr-portal,file_access,NA,DEV-1026,9,user,0,none,NA,0,3,1,2,0,0,0,normal,0
2024-01-02 09:52:20,employee30,10.20.0.31,vpn-gateway,logout,NA,DEV-1030,9,user,0,none,NA,0,1,1,2,1,0,0,normal,0
2024-01-02 09:52:30,employee35,10.20.0.36,file-server-01,server_access,NA,DEV-1035,9,user,0,none,NA,0,3,1,2,0,0,0,normal,0
2024-01-02 09:53:18,employee12,10.20.0.13,vpn-gateway,logout,NA,DEV-1012,9,user,0,none,NA,0,2,1,1,1,0,0,normal,0
2024-01-02 09:53:19,employee26,10.20.0.27,file-server-01,file_access,NA,DEV-1026,9,user,0,none,NA,0,2,1,2,0,0,0,normal,0
2024-01-02 09:56:23,employee36,10.20.0.37,vpn-gateway,logout,NA,DEV-1036,9,user,0,none,NA,0,2,1,1,1,0,0,normal,0
2024-01-02 09:58:55,admin05,10.30.0.5,vpn-gateway,logout,NA,DEV-2005,9,admin,0,none,NA,0,1,1,1,1,0,0,normal,0
2024-01-02 10:01:09,employee21,10.20.0.22,vpn-gateway,login,success,DEV-1021,10,user,0,push,NA,0,1,1,1,1,0,0,normal,0
2024-01-02 10:01:43,employee37,10.20.0.38,vpn-gateway,login,success,DEV-1037,10,user,0,push,NA,0,1,1,1,1,0,0,normal,0
2024-01-02 10:01:47,employee17,10.20.0.18,vpn-gateway,logout,NA,DEV-1017,10,user,0,none,NA,0,1,1,1,1,0,0,normal,0
2024-01-02 10:02:19,employee35,10.20.0.36,mail-server-01,file_access,NA,DEV-1035,10,user,0,none,NA,0,2,1,2,0,0,0,normal,0
2024-01-02 10:04:21,employee30,10.20.0.31,vpn-gateway,logout,NA,DEV-1030,10,user,0,none,NA,0,1,1,1,1,0,0,normal,0
2024-01-02 10:04:33,employee27,10.20.0.28,vpn-gateway,logout,NA,DEV-1027,10,user,0,none,NA,0,2,1,1,1,0,0,normal,0
2024-01-02 10:05:03,employee10,10.20.0.11,vpn-gateway,login,success,DEV-1010,10,user,0,push,NA,0,1,1,1,1,0,0,normal,0
2024-01-02 10:05:27,employee25,10.20.0.26,vpn-gateway,login,success,DEV-1025,10,user,0,push,NA,0,1,1,1,1,0,0,normal,0
2024-01-02 10:06:22,employee06,10.20.0.7,mail-server-01,email_access,NA,DEV-1006,10,user,0,none,NA,0,1,1,1,0,0,0,normal,0
2024-01-02 10:08:22,employee19,10.20.0.20,hr-portal,file_access,NA,DEV-1019,10,user,0,none,NA,0,1,1,1,0,0,0,normal,0
2024-01-02 10:09:43,employee37,10.20.0.38,mail-server-01,email_access,NA,DEV-1037,10,user,0,none,NA,0,2,1,1,0,0,0,normal,0
2024-01-02 10:10:16,employee33,10.20.0.34,mail-server-01,server_access,NA,DEV-1033,10,user,0,none,NA,0,1,1,1,0,0,0,normal,0
2024-01-02 10:10:24,employee02,10.20.0.3,vpn-gateway,logout,NA,DEV-1002,10,user,0,none,NA,0,1,1,0,1,0,0,normal,0
2024-01-02 10:11:03,employee10,10.20.0.11,file-server-01,file_access,NA,DEV-1010,10,user,0,none,NA,0,2,1,1,0,0,0,normal,0
2024-01-02 10:12:06,employee28,10.20.0.29,vpn-gateway,login,success,DEV-1028,10,user,0,push,NA,0,1,1,1,1,0,0,normal,0
2024-01-02 10:12:17,admin03,10.30.0.3,vpn-gateway,login,success,DEV-2003,10,admin,0,push,NA,0,1,1,1,1,0,0,normal,0
2024-01-02 10:12:19,employee26,10.20.0.27,vpn-gateway,logout,NA,DEV-1026,10,user,0,none,NA,0,1,1,2,1,0,0,normal,0
2024-01-02 10:13:27,employee25,10.20.0.26,hr-portal,email_access,NA,DEV-1025,10,user,0,none,NA,0,2,1,1,0,0,0,normal,0
2024-01-02 10:13:47,employee07,10.20.0.8,vpn-gateway,login,success,DEV-1007,10,user,0,push,NA,0,1,1,1,1,0,0,normal,0
2024-01-02 10:15:30,employee35,10.20.0.36,vpn-gateway,logout,NA,DEV-1035,10,user,0,none,NA,0,2,1,2,1,0,0,normal,0
2024-01-02 10:18:03,employee26,10.20.0.27,vpn-gateway,logout,NA,DEV-1026,10,user,0,none,NA,0,1,1,2,1,0,0,normal,0
2024-01-02 10:18:36,employee14,10.20.0.15,vpn-gateway,login,success,DEV-1014,10,user,0,push,NA,0,1,1,1,1,0,0,normal,0
2024-01-02 10:19:43,employee37,10.20.0.38,vpn-gateway,logout,NA,DEV-1037,10,user,0,none,NA,0,2,1,1,1,0,0,normal,0
2024-01-02 10:21:00,employee26,10.20.0.27,vpn-gateway,login,success,DEV-1026,10,user,0,push,NA,0,1,1,3,1,0,0,normal,0
2024-01-02 10:23:15,admin04,10.30.0.4,vpn-gateway,login,success,DEV-2004,10,admin,0,push,NA,0,1,1,1,1,0,0,normal,0
2024-01-02 10:24:17,admin03,10.30.0.3,dc-01,server_access,NA,DEV-2003,10,admin,0,none,NA,0,2,1,1,0,0,0,normal,0
2024-01-02 10:25:16,employee33,10.20.0.34,vpn-gateway,logout,NA,DEV-1033,10,user,0,none,NA,0,2,1,1,1,0,0,normal,0
2024-01-02 10:26:09,employee21,10.20.0.22,file-server-01,file_access,NA,DEV-1021,10,user,0,none,NA,0,1,1,1,0,0,0,normal,0
2024-01-02 10:26:15,admin04,10.30.0.4,mail-server-01,file_access,NA,DEV-2004,10,admin,0,none,NA,0,2,1,1,0,0,0,normal,0
2024-01-02 10:26:19,employee35,10.20.0.36,vpn-gateway,logout,NA,DEV-1035,10,user,0,none,NA,0,1,1,2,1,0,0,normal,0
2024-01-02 10:27:22,employee06,10.20.0.7,vpn-gateway,logout,NA,DEV-1006,10,user,0,none,NA,0,1,1,1,1,0,0,normal,0
2024-01-02 10:28:03,employee10,10.20.0.11,file-server-01,file_access,NA,DEV-1010,10,user,0,none,NA,0,1,1,1,0,0,0,normal,0
2024-01-02 10:29:47,employee07,10.20.0.8,hr-portal,email_access,NA,DEV-1007,10,user,0,none,NA,0,1,1,1,0,0,0,normal,0
2024-01-02 10:33:03,employee10,10.20.0.11,mail-server-01,server_access,NA,DEV-1010,10,user,0,none,NA,0,2,1,1,0,0,0,normal,0
2024-01-02 10:33:17,admin03,10.30.0.3,vpn-gateway,logout,NA,DEV-2003,10,admin,0,none,NA,0,2,1,1,1,0,0,normal,0
2024-01-02 10:34:22,employee19,10.20.0.20,vpn-gateway,logout,NA,DEV-1019,10,user,0,none,NA,0,1,1,0,1,0,0,normal,0
2024-01-02 10:34:27,employee25,10.20.0.26,hr-portal,email_access,NA,DEV-1025,10,user,0,none,NA,0,1,1,1,0,0,0,normal,0
2024-01-02 10:34:36,employee14,10.20.0.15,mail-server-01,server_access,NA,DEV-1014,10,user,0,none,NA,0,1,1,1,0,0,0,normal,0
2024-01-02 10:36:06,employee28,10.20.0.29,hr-portal,email_access,NA,DEV-1028,10,user,0,none,NA,0,1,1,1,0,0,0,normal,0
2024-01-02 10:37:15,admin04,10.30.0.4,backup-server-01,server_access,NA,DEV-2004,10,admin,0,none,NA,0,3,1,1,0,0,0,normal,0
2024-01-02 10:37:23,employee29,10.20.0.30,vpn-gateway,login,success,DEV-1029,10,user,0,push,NA,0,1,1,1,1,0,0,normal,0
2024-01-02 10:39:47,employee40,10.20.0.41,vpn-gateway,login,success,DEV-1040,10,user,0,push,NA,0,1,1,1,1,0,0,normal,0
2024-01-02 10:42:06,employee28,10.20.0.29,vpn-gateway,logout,NA,DEV-1028,10,user,0,none,NA,0,2,1,1,1,0,0,normal,0
2024-01-02 10:44:00,employee26,10.20.0.27,hr-portal,server_access,NA,DEV-1026,10,user,0,none,NA,0,1,1,1,0,0,0,normal,0
2024-01-02 10:44:23,employee29,10.20.0.30,file-server-01,server_access,NA,DEV-1029,10,user,0,none,NA,0,2,1,1,0,0,0,normal,0
2024-01-02 10:45:09,employee21,10.20.0.22,mail-server-01,file_access,NA,DEV-1021,10,user,0,none,NA,0,1,1,1,0,0,0,normal,0
2024-01-02 10:45:36,employee14,10.20.0.15,vpn-gateway,logout,NA,DEV-1014,10,user,0,none,NA,0,2,1,1,1,0,0,normal,0
2024-01-02 10:48:47,employee40,10.20.0.41,hr-portal,file_access,NA,DEV-1040,10,user,0,none,NA,0,2,1,1,0,0,0,normal,0
2024-01-02 10:51:15,admin04,10.30.0.4,dc-01,server_access,NA,DEV-2004,10,admin,0,none,NA,0,2,1,1,0,0,0,normal,0
2024-01-02 10:51:23,employee11,10.20.0.12,vpn-gateway,login,success,DEV-1011,10,user,0,push,NA,0,1,1,1,1,0,0,normal,0
2024-01-02 10:51:30,employee18,10.20.0.19,vpn-gateway,login,success,DEV-1018,10,user,0,push,NA,0,1,1,1,1,0,0,normal,0
2024-01-02 10:51:37,employee33,10.20.0.34,vpn-gateway,login,success,DEV-1033,10,user,0,push,NA,0,1,1,1,1,0,0,normal,0
2024-01-02 10:54:04,employee04,10.20.0.5,vpn-gateway,login,success,DEV-1004,10,user,0,push,NA,0,1,1,1,1,0,0,normal,0
2024-01-02 10:57:22,admin02,10.30.0.2,vpn-gateway,login,success,DEV-2002,10,admin,0,push,NA,0,1,1,1,1,0,0,normal,0
2024-01-02 10:57:23,employee29,10.20.0.30,hr-portal,server_access,NA,DEV-1029,10,user,0,none,NA,0,2,1,1,0,0,0,normal,0
2024-01-02 10:58:47,employee07,10.20.0.8,vpn-gateway,logout,NA,DEV-1007,10,user,0,none,NA,0,1,1,1,1,0,0,normal,0
2024-01-02 10:59:09,employee21,10.20.0.22,hr-portal,email_access,NA,DEV-1021,10,user,0,none,NA,0,2,1,1,0,0,0,normal,0
2024-01-02 11:00:03,employee10,10.20.0.11,vpn-gateway,logout,NA,DEV-1010,11,user,0,none,NA,0,1,1,1,1,0,0,normal,0
2024-01-02 11:00:04,employee04,10.20.0.5,hr-portal,email_access,NA,DEV-1004,11,user,0,none,NA,0,2,1,1,0,0,0,normal,0
2024-01-02 11:01:27,employee25,10.20.0.26,vpn-gateway,logout,NA,DEV-1025,11,user,0,none,NA,0,1,1,1,1,0,0,normal,0
2024-01-02 11:01:47,employee40,10.20.0.41,vpn-gateway,logout,NA,DEV-1040,11,user,0,none,NA,0,2,1,1,1,0,0,normal,0
2024-01-02 11:02:00,employee26,10.20.0.27,vpn-gateway,logout,NA,DEV-1026,11,user,0,none,NA,0,1,1,1,1,0,0,normal,0
2024-01-02 11:02:11,employee30,10.20.0.31,vpn-gateway,login,success,DEV-1030,11,user,0,push,NA,0,1,1,1,1,0,0,normal,0
2024-01-02 11:05:23,employee29,10.20.0.30,file-server-01,file_access,NA,DEV-1029,11,user,0,none,NA,0,2,1,1,0,0,0,normal,0
2024-01-02 11:05:30,employee18,10.20.0.19,hr-portal,file_access,NA,DEV-1018,11,user,0,none,NA,0,2,1,1,0,0,0,normal,0
2024-01-02 11:07:23,employee11,10.20.0.12,file-server-01,server_access,NA,DEV-1011,11,user,0,none,NA,0,1,1,1,0,0,0,normal,0
2024-01-02 11:08:15,admin04,10.30.0.4,vpn-gateway,logout,NA,DEV-2004,11,admin,0,none,NA,0,1,1,1,1,0,0,normal,0
2024-01-02 11:11:04,employee04,10.20.0.5,file-server-01,file_access,NA,DEV-1004,11,user,0,none,NA,0,2,1,1,0,0,0,normal,0
2024-01-02 11:13:23,employee11,10.20.0.12,file-server-01,file_access,NA,DEV-1011,11,user,0,none,NA,0,1,1,1,0,0,0,normal,0
2024-01-02 11:13:30,employee18,10.20.0.19,file-server-01,file_access,NA,DEV-1018,11,user,0,none,NA,0,2,1,1,0,0,0,normal,0
2024-01-02 11:14:37,employee33,10.20.0.34,hr-portal,server_access,NA,DEV-1033,11,user,0,none,NA,0,1,1,1,0,0,0,normal,0
2024-01-02 11:16:09,employee21,10.20.0.22,vpn-gateway,logout,NA,DEV-1021,11,user,0,none,NA,0,1,1,0,1,0,0,normal,0
2024-01-02 11:16:24,employee12,10.20.0.13,vpn-gateway,login,success,DEV-1012,11,user,0,push,NA,0,1,1,1,1,0,0,normal,0
2024-01-02 11:22:22,admin02,10.30.0.2,mail-server-01,file_access,NA,DEV-2002,11,admin,0,none,NA,0,1,1,1,0,0,0,normal,0
2024-01-02 11:25:24,employee12,10.20.0.13,mail-server-01,server_access,NA,DEV-1012,11,user,0,none,NA,0,2,1,1,0,0,0,normal,0
2024-01-02 11:26:11,employee30,10.20.0.31,mail-server-01,email_access,NA,DEV-1030,11,user,0,none,NA,0,1,1,1,0,0,0,normal,0
2024-01-02 11:27:23,employee11,10.20.0.12,hr-portal,server_access,NA,DEV-1011,11,user,0,none,NA,0,2,1,1,0,0,0,normal,0
2024-01-02 11:28:38,employee39,10.20.0.40,vpn-gateway,login,success,DEV-1039,11,user,0,push,NA,0,1,1,1,1,0,0,normal,0
2024-01-02 11:29:37,employee33,10.20.0.34,hr-portal,email_access,NA,DEV-1033,11,user,0,none,NA,0,1,1,1,0,0,0,normal,0
2024-01-02 11:32:23,employee11,10.20.0.12,vpn-gateway,logout,NA,DEV-1011,11,user,0,none,NA,0,2,1,1,1,0,0,normal,0
2024-01-02 11:34:11,employee30,10.20.0.31,mail-server-01,server_access,NA,DEV-1030,11,user,0,none,NA,0,1,1,1,0,0,0,normal,0
2024-01-02 11:35:23,employee29,10.20.0.30,vpn-gateway,logout,NA,DEV-1029,11,user,0,none,NA,0,1,1,1,1,0,0,normal,0
2024-01-02 11:37:30,employee18,10.20.0.19,file-server-01,server_access,NA,DEV-1018,11,user,0,none,NA,0,1,1,1,0,0,0,normal,0
2024-01-02 11:38:17,employee12,10.20.0.13,vpn-gateway,login,success,DEV-1012,11,user,0,push,NA,0,2,1,2,1,0,0,normal,0
2024-01-02 11:38:24,employee12,10.20.0.13,mail-server-01,server_access,NA,DEV-1012,11,user,0,none,NA,0,2,1,2,0,0,0,normal,0
2024-01-02 11:39:04,employee04,10.20.0.5,vpn-gateway,logout,NA,DEV-1004,11,user,0,none,NA,0,1,1,1,1,0,0,normal,0
2024-01-02 11:41:11,employee30,10.20.0.31,mail-server-01,email_access,NA,DEV-1030,11,user,0,none,NA,0,1,1,1,0,0,0,normal,0
2024-01-02 11:46:22,admin02,10.30.0.2,hr-portal,file_access,NA,DEV-2002,11,admin,0,none,NA,0,1,1,1,0,0,0,normal,0
2024-01-02 11:49:17,employee12,10.20.0.13,file-server-01,email_access,NA,DEV-1012,11,user,0,none,NA,0,3,1,2,0,0,0,normal,0
2024-01-02 11:49:37,employee33,10.20.0.34,vpn-gateway,logout,NA,DEV-1033,11,user,0,none,NA,0,1,1,1,1,0,0,normal,0
2024-01-02 11:52:00,employee15,10.20.0.16,vpn-gateway,login,success,DEV-1015,11,user,0,push,NA,0,1,1,1,1,0,0,normal,0
2024-01-02 11:53:38,employee39,10.20.0.40,file-server-01,file_access,NA,DEV-1039,11,user,0,none,NA,0,1,1,1,0,0,0,normal,0
2024-01-02 11:57:38,employee39,10.20.0.40,mail-server-01,server_access,NA,DEV-1039,11,user,0,none,NA,0,2,1,1,0,0,0,normal,0
2024-01-02 11:58:00,employee15,10.20.0.16,mail-server-01,email_access,NA,DEV-1015,11,user,0,none,NA,0,2,1,1,0,0,0,normal,0
2024-01-02 11:58:11,employee30,10.20.0.31,vpn-gateway,logout,NA,DEV-1030,11,user,0,none,NA,0,1,1,1,1,0,0,normal,0
2024-01-02 11:58:17,employee12,10.20.0.13,hr-portal,file_access,NA,DEV-1012,11,user,0,none,NA,0,2,1,2,0,0,0,normal,0
2024-01-02 11:59:30,employee18,10.20.0.19,vpn-gateway,logout,NA,DEV-1018,11,user,0,none,NA,0,1,1,0,1,0,0,normal,0
2024-01-02 12:05:17,employee12,10.20.0.13,hr-portal,server_access,NA,DEV-1012,12,user,0,none,NA,0,1,1,2,0,0,0,normal,0
2024-01-02 12:07:24,employee12,10.20.0.13,vpn-gateway,logout,NA,DEV-1012,12,user,0,none,NA,0,2,1,2,1,0,0,normal,0
2024-01-02 12:07:38,employee39,10.20.0.40,hr-portal,file_access,NA,DEV-1039,12,user,0,none,NA,0,3,1,1,0,0,0,normal,0
2024-01-02 12:11:17,employee12,10.20.0.13,vpn-gateway,logout,NA,DEV-1012,12,user,0,none,NA,0,2,1,2,1,0,0,normal,0
2024-01-02 12:14:04,admin01,10.30.0.1,vpn-gateway,login,success,DEV-2001,12,admin,0,push,NA,0,1,1,1,1,0,0,normal,0
